#curie_map:					
"#  NCIT: ""http://purl.obolibrary.org/obo/NCIT_"""					
"#  UBERON: ""http://purl.obolibrary.org/obo/UBERON_"""					
"#  owl: ""http://www.w3.org/2002/07/owl#"""					
subject_id	subject_label	predicate_id	predicate_label	object_id	object_label
NCIT:C12854	Scaphoid Bone	owl:equivalentClass	equivalent to	UBERON:0001427	radiale
NCIT:C12783	Scapula	owl:equivalentClass	equivalent to	UBERON:0006849	scapula
NCIT:C52810	Sciatic Nerve	owl:equivalentClass	equivalent to	UBERON:0001322	sciatic nerve
NCIT:C133755	Sciatic Notch	owl:equivalentClass	equivalent to	UBERON:0014430	sciatic notch
NCIT:C12784	Sclera	owl:equivalentClass	equivalent to	UBERON:0001773	sclera
NCIT:C34287	Sclerotome	owl:equivalentClass	equivalent to	UBERON:0003089	sclerotome
NCIT:C12785	Scrotum	owl:equivalentClass	equivalent to	UBERON:0001300	scrotum
NCIT:C33519	Sebaceous Gland	owl:equivalentClass	equivalent to	UBERON:0001821	sebaceous gland
NCIT:C33520	Sebaceous Gland Duct	owl:equivalentClass	equivalent to	UBERON:0011845	duct of sebaceous gland
NCIT:C33521	Sebaceous Gland of the Eyelash	owl:equivalentClass	equivalent to	UBERON:0018233	gland of Zeis
NCIT:C13276	Sebum	owl:equivalentClass	equivalent to	UBERON:0001866	sebum
NCIT:C34289	Second Pharyngeal Pouch	owl:equivalentClass	equivalent to	UBERON:0007123	pharyngeal pouch 2
NCIT:C34291	Secondary Chorionic Villus	owl:equivalentClass	equivalent to	UBERON:0009994	secondary chorionic villus
NCIT:C34292	Secondary Palate	owl:equivalentClass	equivalent to	UBERON:0001716	secondary palate
NCIT:C33526	Segmental Bronchus	owl:equivalentClass	equivalent to	UBERON:0002184	segmental bronchus
NCIT:C12497	Sella Turcica	owl:equivalentClass	equivalent to	UBERON:0003689	sella turcica
NCIT:C13277	Semen	owl:equivalentClass	equivalent to	UBERON:0001968	semen
NCIT:C33527	Semicircular Canal	owl:equivalentClass	equivalent to	UBERON:0001840	semicircular canal
NCIT:C33528	Semicircular Duct	owl:equivalentClass	equivalent to	UBERON:0001856	semicircular duct
NCIT:C52987	Semimembranosus	owl:equivalentClass	equivalent to	UBERON:0001381	semimembranosus muscle
NCIT:C12787	Seminal Vesicle	owl:equivalentClass	equivalent to	UBERON:0000998	seminal vesicle
NCIT:C49295	Seminal Vesicle Epithelium	owl:equivalentClass	equivalent to	UBERON:0004805	seminal vesicle epithelium
NCIT:C52552	Seminal Vesicle Secretion	owl:equivalentClass	equivalent to	UBERON:0010143	seminal vesicle fluid
NCIT:C49296	Seminiferous Epithelium	owl:equivalentClass	equivalent to	UBERON:0004813	seminiferous tubule epithelium
NCIT:C13047	Seminiferous Tubule	owl:equivalentClass	equivalent to	UBERON:0001343	seminiferous tubule of testis
NCIT:C52989	Semispinalis Capitis	owl:equivalentClass	equivalent to	UBERON:0001409	semispinalis capitis
NCIT:C52991	Semispinalis Cervicis	owl:equivalentClass	equivalent to	UBERON:0001408	semispinalis cervicis
NCIT:C53006	Semispinalis Thoracis	owl:equivalentClass	equivalent to	UBERON:0001407	semispinalis thoracis
NCIT:C53176	Semitendinosus	owl:equivalentClass	equivalent to	UBERON:0001375	semitendinosus
NCIT:C13060	Sensory Ganglion	owl:equivalentClass	equivalent to	UBERON:0001800	sensory ganglion
NCIT:C33536	Septum Pellucidum	owl:equivalentClass	equivalent to	UBERON:0004714	septum pellucidum
NCIT:C34294	Septum Primum	owl:equivalentClass	equivalent to	UBERON:0004154	atrial septum primum
NCIT:C34295	Septum Secundum	owl:equivalentClass	equivalent to	UBERON:0004155	atrial septum secundum
NCIT:C34296	Septum Transversum	owl:equivalentClass	equivalent to	UBERON:0004161	septum transversum
NCIT:C13325	Serum	owl:equivalentClass	equivalent to	UBERON:0001977	blood serum
NCIT:C33541	Sesamoid Bone	owl:equivalentClass	equivalent to	UBERON:0001479	sesamoid bone
NCIT:C33543	Shaft of the Hair	owl:equivalentClass	equivalent to	UBERON:0002074	hair shaft
NCIT:C33544	Sheath of Schwann	owl:equivalentClass	equivalent to	UBERON:0001031	sheath of Schwann
NCIT:C33545	Short Bone	owl:equivalentClass	equivalent to	UBERON:0013630	short bone
NCIT:C33546	Short Saphenous Vein	owl:equivalentClass	equivalent to	UBERON:0001547	small saphenous vein
NCIT:C25203	Shoulder	owl:equivalentClass	equivalent to	UBERON:0001467	shoulder
NCIT:C33547	Shoulder Girdle	owl:equivalentClass	equivalent to	UBERON:0007831	pectoral girdle skeleton
NCIT:C33548	Shoulder Joint	owl:equivalentClass	equivalent to	UBERON:0001470	glenohumeral joint
NCIT:C33549	Sigmoid Artery	owl:equivalentClass	equivalent to	UBERON:0035180	sigmoid artery
NCIT:C12384	Sigmoid Colon	owl:equivalentClass	equivalent to	UBERON:0001159	sigmoid colon
NCIT:C33550	Sigmoid Flexure	owl:equivalentClass	equivalent to	UBERON:0001159	sigmoid colon
NCIT:C33552	Simple Columnar Epithelium	owl:equivalentClass	equivalent to	UBERON:0000485	simple columnar epithelium
NCIT:C33553	Simple Cuboidal Epithelium	owl:equivalentClass	equivalent to	UBERON:0000484	simple cuboidal epithelium
NCIT:C13178	Simple Squamous Epithelium	owl:equivalentClass	equivalent to	UBERON:0000487	simple squamous epithelium
NCIT:C33555	Sinoatrial Node	owl:equivalentClass	equivalent to	UBERON:0002351	sinoatrial node
NCIT:C127642	Sinotubular Junction	owl:equivalentClass	equivalent to	UBERON:0010173	sinotubular junction
NCIT:C34297	Sinovaginal Bulb	owl:equivalentClass	equivalent to	UBERON:0013245	sinovaginal bulb
NCIT:C33557	Sinus of Valsalva	owl:equivalentClass	equivalent to	UBERON:0003707	sinus of Valsalva
NCIT:C34299	Sinus Venarum	owl:equivalentClass	equivalent to	UBERON:0002063	sinus venosus
NCIT:C34300	Sinus Venosus	owl:equivalentClass	equivalent to	UBERON:0002063	sinus venosus
NCIT:C13050	Skeletal Muscle Tissue	owl:equivalentClass	equivalent to	UBERON:0001134	skeletal muscle tissue
NCIT:C12788	Skeletal System	owl:equivalentClass	equivalent to	UBERON:0001434	skeletal system
NCIT:C12470	Skin	owl:equivalentClass	equivalent to	UBERON:0002097	skin of body
NCIT:C116164	Skin Of The Axilla	owl:equivalentClass	equivalent to	UBERON:0015474	axilla skin
NCIT:C33561	Skin of the Face	owl:equivalentClass	equivalent to	UBERON:1000021	skin of face
NCIT:C12291	Skin of the Lip	owl:equivalentClass	equivalent to	UBERON:0001458	skin of lip
NCIT:C12295	Skin of the Trunk	owl:equivalentClass	equivalent to	UBERON:0001085	skin of trunk
NCIT:C12789	Skull	owl:equivalentClass	equivalent to	UBERON:0003129	skull
NCIT:C81188	Skullcap	owl:equivalentClass	equivalent to	UBERON:0004339	vault of skull
NCIT:C12881	Small Cardiac Vein	owl:equivalentClass	equivalent to	UBERON:0035374	small cardiac vein
NCIT:C33565	Small Intestinal Crypt of Lieberkuhn	owl:equivalentClass	equivalent to	UBERON:0001241	crypt of Lieberkuhn of small intestine
NCIT:C33568	Small Intestinal Mucosa	owl:equivalentClass	equivalent to	UBERON:0001204	mucosa of small intestine
NCIT:C33572	Small Intestinal Submucosa	owl:equivalentClass	equivalent to	UBERON:0001205	submucosa of small intestine
NCIT:C12386	Small Intestine	owl:equivalentClass	equivalent to	UBERON:0002108	small intestine
NCIT:C33574	Smegma	owl:equivalentClass	equivalent to	UBERON:0003670	smegma
NCIT:C12437	Smooth Muscle Tissue	owl:equivalentClass	equivalent to	UBERON:0001135	smooth muscle tissue
NCIT:C12231	Soft Palate	owl:equivalentClass	equivalent to	UBERON:0001733	soft palate
NCIT:C53075	Soleus	owl:equivalentClass	equivalent to	UBERON:0001389	soleus muscle
NCIT:C34301	Somatopleure	owl:equivalentClass	equivalent to	UBERON:0004874	somatopleure
NCIT:C34302	Somite	owl:equivalentClass	equivalent to	UBERON:0002329	somite
NCIT:C33580	Space of Mall	owl:equivalentClass	equivalent to	UBERON:0035386	space of Mall
NCIT:C13058	Special Sense Organ System	owl:equivalentClass	equivalent to	UBERON:0035514	special sense organ system
NCIT:C33581	Spermatic Artery	owl:equivalentClass	equivalent to	UBERON:0009659	spermatic artery
NCIT:C12329	Spermatic Cord	owl:equivalentClass	equivalent to	UBERON:0005352	spermatic cord
NCIT:C53050	Spermatic Vein	owl:equivalentClass	equivalent to	UBERON:0001144	testicular vein
NCIT:C12790	Sphenoid Bone	owl:equivalentClass	equivalent to	UBERON:0001677	sphenoid bone
NCIT:C12278	Sphenoid Sinus	owl:equivalentClass	equivalent to	UBERON:0001724	sphenoidal sinus
NCIT:C33585	Sphenoparietal Sinus	owl:equivalentClass	equivalent to	UBERON:0035338	sphenoparietal sinus
NCIT:C28381	Sphincter	owl:equivalentClass	equivalent to	UBERON:0004590	sphincter muscle
NCIT:C53016	Sphincter Colli Superficialis	owl:equivalentClass	equivalent to	UBERON:0011508	sphincter colli superficialis muscle
NCIT:C13065	Sphincter of Oddi	owl:equivalentClass	equivalent to	UBERON:0004915	sphincter of hepatopancreatic ampulla
NCIT:C33586	Sphincter Pupillae Muscle	owl:equivalentClass	equivalent to	UBERON:0001607	sphincter pupillae
NCIT:C33587	Spinal Artery	owl:equivalentClass	equivalent to	UBERON:0002458	spinal artery
NCIT:C12464	Spinal Cord	owl:equivalentClass	equivalent to	UBERON:0002240	spinal cord
NCIT:C33588	Spinal Cord Column	owl:equivalentClass	equivalent to	UBERON:0016550	spinal cord column
NCIT:C49799	Spinal Cord Dura Mater	owl:equivalentClass	equivalent to	UBERON:0002093	spinal dura mater
NCIT:C33969	Spinal Cord Part	owl:equivalentClass	equivalent to	UBERON:0001948	regional part of spinal cord
NCIT:C49800	Spinal Cord Pia Mater	owl:equivalentClass	equivalent to	UBERON:0003555	spinal cord pia mater
NCIT:C12995	Spinal Cord Tract	owl:equivalentClass	equivalent to	UBERON:0007699	tract of spinal cord
NCIT:C12350	Spinal Meninges	owl:equivalentClass	equivalent to	UBERON:0003292	meninx of spinal cord
NCIT:C12792	Spinal Nerve	owl:equivalentClass	equivalent to	UBERON:0001780	spinal nerve
NCIT:C49601	Spinal Nerve Plexus	owl:equivalentClass	equivalent to	UBERON:0001813	spinal nerve plexus
NCIT:C12791	Spinal Nerve Root	owl:equivalentClass	equivalent to	UBERON:0009623	spinal nerve root
NCIT:C53038	Spinalis Thoracis	owl:equivalentClass	equivalent to	UBERON:0001405	spinalis thoracis muscle
NCIT:C116112	Spinous Process	owl:equivalentClass	equivalent to	UBERON:0001076	neural spine
NCIT:C34303	Splanchnopleure	owl:equivalentClass	equivalent to	UBERON:0004873	splanchnopleure
NCIT:C12432	Spleen	owl:equivalentClass	equivalent to	UBERON:0002106	spleen
NCIT:C33596	Splenic Arteriole	owl:equivalentClass	equivalent to	UBERON:0022292	splenic arteriole
NCIT:C33597	Splenic Artery	owl:equivalentClass	equivalent to	UBERON:0001194	splenic artery
NCIT:C33598	Splenic Capsule	owl:equivalentClass	equivalent to	UBERON:0004641	spleen capsule
NCIT:C33599	Splenic Cord	owl:equivalentClass	equivalent to	UBERON:0001266	splenic cord
NCIT:C12267	Splenic Flexure	owl:equivalentClass	equivalent to	UBERON:0022276	splenic flexure of colon
NCIT:C49760	Splenic Germinal Center	owl:equivalentClass	equivalent to	UBERON:0005196	spleen germinal center
NCIT:C33600	Splenic Hilar Lymph Node	owl:equivalentClass	equivalent to	UBERON:0015469	splenic lymph node
NCIT:C33601	Splenic Hilum	owl:equivalentClass	equivalent to	UBERON:0001248	hilum of spleen
NCIT:C33602	Splenic Lymphoid Follicle	owl:equivalentClass	equivalent to	UBERON:0001249	spleen lymphoid follicle
NCIT:C49776	Splenic Marginal Sinus	owl:equivalentClass	equivalent to	UBERON:0010398	spleen marginal sinus
NCIT:C49769	Splenic Marginal Zone	owl:equivalentClass	equivalent to	UBERON:0001251	marginal zone of spleen
NCIT:C33603	Splenic Pulp	owl:equivalentClass	equivalent to	UBERON:1000023	spleen pulp
NCIT:C12992	Splenic Red Pulp	owl:equivalentClass	equivalent to	UBERON:0001250	red pulp of spleen
NCIT:C33605	Splenic Sinus	owl:equivalentClass	equivalent to	UBERON:0009967	spleen venous sinus
NCIT:C33607	Splenic Trabecula	owl:equivalentClass	equivalent to	UBERON:0001265	trabecula of spleen
NCIT:C49775	Splenic Trabecular Artery	owl:equivalentClass	equivalent to	UBERON:0010399	spleen trabecular artery
NCIT:C49779	Splenic Trabecular Vein	owl:equivalentClass	equivalent to	UBERON:0010400	spleen trabecular vein
NCIT:C33608	Splenic Vein	owl:equivalentClass	equivalent to	UBERON:0003713	splenic vein
NCIT:C12993	Splenic White Pulp	owl:equivalentClass	equivalent to	UBERON:0001959	white pulp of spleen
NCIT:C33610	Splenium of the Corpus Callosum	owl:equivalentClass	equivalent to	UBERON:0015708	splenium of the corpus callosum
NCIT:C53177	Splenius	owl:equivalentClass	equivalent to	UBERON:0002252	splenius
NCIT:C13278	Sputum	owl:equivalentClass	equivalent to	UBERON:0007311	sputum
NCIT:C97148	Squamocolumnar Junction	owl:equivalentClass	equivalent to	UBERON:0012253	cervical squamo-columnar junction
NCIT:C12848	Squamous Epithelium	owl:equivalentClass	equivalent to	UBERON:0006914	squamous epithelium
NCIT:C34304	Stapedial Artery	owl:equivalentClass	equivalent to	UBERON:0006345	stapedial artery
NCIT:C33611	Stapedius Muscle	owl:equivalentClass	equivalent to	UBERON:0001599	stapedius muscle
NCIT:C33612	Stapes	owl:equivalentClass	equivalent to	UBERON:0001687	stapes bone
NCIT:C33613	Stellate Reticulum	owl:equivalentClass	equivalent to	UBERON:0006950	stellate reticulum
NCIT:C52730	Sternal Manubrium	owl:equivalentClass	equivalent to	UBERON:0002205	manubrium of sternum
NCIT:C117980	Sternocephalicus Muscle	owl:equivalentClass	equivalent to	UBERON:0011371	sternocephalicus muscle
NCIT:C33615	Sternoclavicular Joint	owl:equivalentClass	equivalent to	UBERON:0001469	sternoclavicular joint
NCIT:C33616	Sternocleidomastoid Muscle	owl:equivalentClass	equivalent to	UBERON:0001128	sternocleidomastoid
NCIT:C33617	Sternocostal Joint	owl:equivalentClass	equivalent to	UBERON:0001998	sternocostal joint
NCIT:C53044	Sternohyoid	owl:equivalentClass	equivalent to	UBERON:0001107	sternohyoid muscle
NCIT:C53069	Sternooccipital	owl:equivalentClass	equivalent to	UBERON:0010949	sternooccipital muscle
NCIT:C53070	Sternothyroid	owl:equivalentClass	equivalent to	UBERON:0001109	sternothyroid muscle
NCIT:C12793	Sternum	owl:equivalentClass	equivalent to	UBERON:0000975	sternum
NCIT:C12391	Stomach	owl:equivalentClass	equivalent to	UBERON:0000945	stomach
NCIT:C34305	Stomach Primordium	owl:equivalentClass	equivalent to	UBERON:0012172	stomach primordium
NCIT:C34306	Stomodeum	owl:equivalentClass	equivalent to	UBERON:0000930	stomodeum
NCIT:C33620	Stratified Columnar Epithelium	owl:equivalentClass	equivalent to	UBERON:0007602	stratified columnar epithelium
NCIT:C33621	Stratified Cuboidal Epithelium	owl:equivalentClass	equivalent to	UBERON:0007603	stratified cuboidal epithelium
NCIT:C13180	Stratified Squamous Epithelium	owl:equivalentClass	equivalent to	UBERON:0006915	stratified squamous epithelium
NCIT:C33623	Stratum Basale	owl:equivalentClass	equivalent to	UBERON:0002025	stratum basale of epidermis
NCIT:C33625	Stratum Corneum	owl:equivalentClass	equivalent to	UBERON:0002027	stratum corneum of epidermis
NCIT:C33627	Stratum Granulosum	owl:equivalentClass	equivalent to	UBERON:0002069	stratum granulosum of epidermis
NCIT:C33628	Stratum Intermedium	owl:equivalentClass	equivalent to	UBERON:0007440	stratum intermedium of tooth
NCIT:C33629	Stratum Lucidum	owl:equivalentClass	equivalent to	UBERON:0002071	stratum lucidum of epidermis
NCIT:C33630	Stratum Papillare	owl:equivalentClass	equivalent to	UBERON:0001992	papillary layer of dermis
NCIT:C33631	Stratum Reticulare	owl:equivalentClass	equivalent to	UBERON:0001993	reticular layer of dermis
NCIT:C12850	Stratum Spinosum	owl:equivalentClass	equivalent to	UBERON:0002026	stratum spinosum of epidermis
NCIT:C33634	Striated Border	owl:equivalentClass	equivalent to	UBERON:0012425	striated border microvillus layer
NCIT:C12436	Striated Muscle Tissue	owl:equivalentClass	equivalent to	UBERON:0002036	striated muscle tissue
NCIT:C67387	Stroma	owl:equivalentClass	equivalent to	UBERON:0003891	stroma
NCIT:C53071	Styloglossus	owl:equivalentClass	equivalent to	UBERON:0001573	styloglossus
NCIT:C33639	Stylopharyngeus	owl:equivalentClass	equivalent to	UBERON:0008804	stylopharyngeus muscle
NCIT:C33640	Subarachnoid Cistern	owl:equivalentClass	equivalent to	UBERON:0004050	subarachnoid cistern
NCIT:C34307	Subcardinal Vein	owl:equivalentClass	equivalent to	UBERON:0006296	subcardinal vein
NCIT:C33643	Subclavian Artery	owl:equivalentClass	equivalent to	UBERON:0001533	subclavian artery
NCIT:C12794	Subclavian Vein	owl:equivalentClass	equivalent to	UBERON:0001587	subclavian vein
NCIT:C33644	Subclavius	owl:equivalentClass	equivalent to	UBERON:0008779	subclavius
NCIT:C53000	Subcostal Artery	owl:equivalentClass	equivalent to	UBERON:0001561	subcostal artery
NCIT:C53121	Subcostal Vein	owl:equivalentClass	equivalent to	UBERON:0001099	subcostal vein
NCIT:C12280	Subglottis	owl:equivalentClass	equivalent to	UBERON:0036068	subglottis
NCIT:C33648	Subiculum	owl:equivalentClass	equivalent to	UBERON:0002191	subiculum
NCIT:C53002	Sublingual Artery	owl:equivalentClass	equivalent to	UBERON:0001611	sublingual artery
NCIT:C12234	Sublingual Salivary Gland	owl:equivalentClass	equivalent to	UBERON:0001832	sublingual gland
NCIT:C33649	Submandibular Duct	owl:equivalentClass	equivalent to	UBERON:0002334	submandibular duct
NCIT:C52558	Submandibular Ganglion	owl:equivalentClass	equivalent to	UBERON:0002059	submandibular ganglion
NCIT:C12233	Submandibular Gland	owl:equivalentClass	equivalent to	UBERON:0001736	submandibular gland
NCIT:C77650	Submandibular Lymph Node	owl:equivalentClass	equivalent to	UBERON:0002520	submandibular lymph node
NCIT:C53128	Submental Vein	owl:equivalentClass	equivalent to	UBERON:0001655	submental vein
NCIT:C13167	Submucosa	owl:equivalentClass	equivalent to	UBERON:0000009	submucosa
NCIT:C52747	Submucous Nerve Plexus	owl:equivalentClass	equivalent to	UBERON:0005304	submucous nerve plexus
NCIT:C33650	Subscapular Artery	owl:equivalentClass	equivalent to	UBERON:0001397	subscapular artery
NCIT:C33651	Subscapularis	owl:equivalentClass	equivalent to	UBERON:0001129	subscapularis muscle
NCIT:C28745	Subsegmental Lymph Node	owl:equivalentClass	equivalent to	UBERON:0035765	subsegmental lymph node
NCIT:C94494	Subserosa	owl:equivalentClass	equivalent to	UBERON:0012375	subserosa
NCIT:C12641	Substantia Gelatinosa	owl:equivalentClass	equivalent to	UBERON:0002181	substantia gelatinosa
NCIT:C12453	Substantia Nigra	owl:equivalentClass	equivalent to	UBERON:0002038	substantia nigra
NCIT:C33652	Substantia Propria	owl:equivalentClass	equivalent to	UBERON:0001777	substantia propria of cornea
NCIT:C33653	Subtalar Joint	owl:equivalentClass	equivalent to	UBERON:0003698	subtalar joint
NCIT:C12454	Subthalamic Nucleus	owl:equivalentClass	equivalent to	UBERON:0001906	subthalamic nucleus
NCIT:C33654	Sulcus Centralis	owl:equivalentClass	equivalent to	UBERON:0002916	central sulcus
NCIT:C33655	Sulcus Centralis Insulae	owl:equivalentClass	equivalent to	UBERON:0035925	central sulcus of insula
NCIT:C33656	Sulcus Limitans	owl:equivalentClass	equivalent to	UBERON:0009573	sulcus limitans of fourth ventricle
NCIT:C53005	Superficial Cervical Artery	owl:equivalentClass	equivalent to	UBERON:0001071	superficial cervical artery
NCIT:C33659	Superficial Cervical Lymph Node	owl:equivalentClass	equivalent to	UBERON:0004870	superficial cervical lymph node
NCIT:C52864	Superficial Circumflex Iliac Artery	owl:equivalentClass	equivalent to	UBERON:0009041	superficial circumflex iliac artery
NCIT:C33660	Superficial Fascia	owl:equivalentClass	equivalent to	UBERON:0011818	superficial fascia
NCIT:C102716	Superficial Lymph Node	owl:equivalentClass	equivalent to	UBERON:0015917	superficial lymph node
NCIT:C33663	Superficial Lymphatic Vessel	owl:equivalentClass	equivalent to	UBERON:0035198	superficial lymphatic vessel
NCIT:C33664	Superficial Middle Cerebral Vein	owl:equivalentClass	equivalent to	UBERON:0035231	superficial middle cerebral vein
NCIT:C33665	Superficial Palmar Arch	owl:equivalentClass	equivalent to	UBERON:0006564	superficial palmar arch
NCIT:C52700	Superficial Temporal Vein	owl:equivalentClass	equivalent to	UBERON:0001657	superficial temporal vein
NCIT:C33666	Superficial Vein	owl:equivalentClass	equivalent to	UBERON:0035550	superficial vein
NCIT:C33669	Superior Cerebellar Artery	owl:equivalentClass	equivalent to	UBERON:0001635	superior cerebellar artery
NCIT:C92213	Superior Cervical Ganglion	owl:equivalentClass	equivalent to	UBERON:0001989	superior cervical ganglion
NCIT:C33672	Superior Constrictor Muscle	owl:equivalentClass	equivalent to	UBERON:0006329	superior pharyngeal constrictor
NCIT:C33674	Superior Frontal Gyrus	owl:equivalentClass	equivalent to	UBERON:0002661	superior frontal gyrus
NCIT:C33676	Superior Frontal Sulcus	owl:equivalentClass	equivalent to	UBERON:0002562	superior frontal sulcus
NCIT:C32688	Superior Gluteal Artery	owl:equivalentClass	equivalent to	UBERON:0001315	superior gluteal artery
NCIT:C33677	Superior Hemorrhoidal Artery	owl:equivalentClass	equivalent to	UBERON:0035040	superior rectal artery
NCIT:C33678	Superior Hypophyseal Artery	owl:equivalentClass	equivalent to	UBERON:0035404	superior hypophysial artery
NCIT:C33680	Superior Intercostal Vein	owl:equivalentClass	equivalent to	UBERON:0012194	superior intercostal vein
NCIT:C33684	Superior Mediastinum	owl:equivalentClass	equivalent to	UBERON:0008818	superior mediastinum
NCIT:C33685	Superior Mesenteric Artery	owl:equivalentClass	equivalent to	UBERON:0001182	superior mesenteric artery
NCIT:C33687	Superior Mesenteric Vein	owl:equivalentClass	equivalent to	UBERON:0001138	superior mesenteric vein
NCIT:C33688	Superior Oblique Muscle	owl:equivalentClass	equivalent to	UBERON:0006321	superior oblique extraocular muscle
NCIT:C52742	Superior Pancreatico-Duodenal Artery	owl:equivalentClass	equivalent to	UBERON:0002070	superior pancreaticoduodenal artery
NCIT:C33691	Superior Parathyroid Gland	owl:equivalentClass	equivalent to	UBERON:0006749	superior parathyroid gland
NCIT:C132415	Superior Pubic Ramus	owl:equivalentClass	equivalent to	UBERON:0014438	superior pubic ramus
NCIT:C33694	Superior Rectus Muscle	owl:equivalentClass	equivalent to	UBERON:0006323	superior rectus extraocular muscle
NCIT:C12515	Superior Sagittal Sinus	owl:equivalentClass	equivalent to	UBERON:0001642	superior sagittal sinus
NCIT:C52736	Superior Suprarenal Artery	owl:equivalentClass	equivalent to	UBERON:0001198	superior suprarenal artery
NCIT:C33698	Superior Temporal Gyrus	owl:equivalentClass	equivalent to	UBERON:0002769	superior temporal gyrus
NCIT:C33700	Superior Temporal Sulcus	owl:equivalentClass	equivalent to	UBERON:0002734	superior temporal sulcus
NCIT:C33701	Superior Thoracic Artery	owl:equivalentClass	equivalent to	UBERON:0035273	superior thoracic artery
NCIT:C53021	Superior Thyroid Artery	owl:equivalentClass	equivalent to	UBERON:0007150	superior thyroid artery
NCIT:C52686	Superior Vesical Artery	owl:equivalentClass	equivalent to	UBERON:0001312	superior vesical artery
NCIT:C33703	Superior Vestibular Nucleus	owl:equivalentClass	equivalent to	UBERON:0007227	superior vestibular nucleus
NCIT:C34308	Supracardinal Vein	owl:equivalentClass	equivalent to	UBERON:0006300	supracardinal vein
NCIT:C74537	Suprachiasmatic Nucleus	owl:equivalentClass	equivalent to	UBERON:0002034	suprachiasmatic nucleus
NCIT:C12903	Supraclavicular Lymph Node	owl:equivalentClass	equivalent to	UBERON:0035279	supraclavicular lymph node
NCIT:C33706	Supramarginal Gyrus	owl:equivalentClass	equivalent to	UBERON:0002688	supramarginal gyrus
NCIT:C33707	Supraorbital Vein	owl:equivalentClass	equivalent to	UBERON:0001654	supraorbital vein
NCIT:C126736	Suprapubic Skin	owl:equivalentClass	equivalent to	UBERON:0036149	suprapubic skin
NCIT:C33708	Suprarenal Artery	owl:equivalentClass	equivalent to	UBERON:0005624	suprarenal artery
NCIT:C53129	Suprarenal Vein	owl:equivalentClass	equivalent to	UBERON:0001146	suprarenal vein
NCIT:C33709	Supraspinatus	owl:equivalentClass	equivalent to	UBERON:0002383	supraspinatus muscle
NCIT:C52734	Sural Artery	owl:equivalentClass	equivalent to	UBERON:0001390	sural artery
NCIT:C77675	Sural Nerve	owl:equivalentClass	equivalent to	UBERON:0015488	sural nerve
NCIT:C13091	Surface of the Prostate	owl:equivalentClass	equivalent to	UBERON:0035480	surface of prostate
NCIT:C13280	Sweat	owl:equivalentClass	equivalent to	UBERON:0001089	sweat
NCIT:C33712	Sweat Gland	owl:equivalentClass	equivalent to	UBERON:0001820	sweat gland
NCIT:C33714	Sylvian Cistern	owl:equivalentClass	equivalent to	UBERON:0011155	Sylvian cistern
NCIT:C12467	Sympathetic Ganglion	owl:equivalentClass	equivalent to	UBERON:0001806	sympathetic ganglion
NCIT:C12795	Sympathetic Nervous System	owl:equivalentClass	equivalent to	UBERON:0000013	sympathetic nervous system
NCIT:C33716	Synarthrosis	owl:equivalentClass	equivalent to	UBERON:0011873	synarthrosis
NCIT:C33918	Syncytiotrophoblast	owl:equivalentClass	equivalent to	UBERON:0000371	syncytiotrophoblast
NCIT:C33717	Synovial Bursa	owl:equivalentClass	equivalent to	UBERON:0003668	synovial bursa
NCIT:C33718	Synovial Fluid	owl:equivalentClass	equivalent to	UBERON:0001090	synovial fluid
NCIT:C12473	Synovial Membrane	owl:equivalentClass	equivalent to	UBERON:0002018	synovial membrane of synovial joint
NCIT:C33719	Systemic Vein	owl:equivalentClass	equivalent to	UBERON:0013140	systemic vein
NCIT:C33720	T1 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004626	thoracic vertebra 1
NCIT:C33721	T10 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004634	thoracic vertebra 10
NCIT:C33722	T11 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004635	thoracic vertebra 11
NCIT:C33723	T12 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004636	thoracic vertebra 12
NCIT:C33724	T2 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004627	thoracic vertebra 2
NCIT:C33725	T3 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004628	thoracic vertebra 3
NCIT:C33726	T4 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004629	thoracic vertebra 4
NCIT:C33727	T5 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004630	thoracic vertebra 5
NCIT:C33728	T6 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004631	thoracic vertebra 6
NCIT:C33729	T7 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004632	thoracic vertebra 7
NCIT:C33730	T8 Vertebra	owl:equivalentClass	equivalent to	UBERON:0011050	thoracic vertebra 8
NCIT:C33731	T9 Vertebra	owl:equivalentClass	equivalent to	UBERON:0004633	thoracic vertebra 9
NCIT:C33732	Tail of the Epididymis	owl:equivalentClass	equivalent to	UBERON:0004360	cauda epididymis
NCIT:C12271	Tail of the Pancreas	owl:equivalentClass	equivalent to	UBERON:0001151	tail of pancreas
NCIT:C52799	Talus	owl:equivalentClass	equivalent to	UBERON:0002395	talus
NCIT:C12796	Tarsal Bone	owl:equivalentClass	equivalent to	UBERON:0001447	tarsal bone
NCIT:C33735	Tarsal Joint	owl:equivalentClass	equivalent to	UBERON:0008447	intertarsal joint
